,g_song_id,writer_id,writer_name
9469,509544,995291,Michel Flygare
9470,509544,995290,Tobias Jimson
9471,509544,27836,Shellback
9472,509544,669,Adam Levine
9473,509562,669,Adam Levine
9474,509562,1653,Ryan Tedder
9475,509562,43735,Noel Zancanella
9476,509572,673593,John Wozniak
9477,509575,669,Adam Levine
9478,509575,28906,​benny blanco
9479,509575,155257,Ammar Malik
9480,509575,27836,Shellback
9481,509643,42,The Game
9482,509643,358,Mary J. Blige
9483,509643,1607,Juice
9484,509664,619483,Tré Cool
9485,509664,619482,Mike Dirnt
9486,509664,55027,Billie Joe Armstrong
9487,509669,20185,Travis Scott
9488,509718,48656,Darren Henson
9489,509718,45150,Andre Harris
9490,509789,310,Wiz Khalifa
9491,509789,978242,Franz Henig
9492,509789,978240,Phil Speiser
9493,509789,978239,Stephen Singer
9494,509789,505868,H. P. Baxxter
9495,509789,978238,Michael Simon
9496,509789,978237,Jens Thele
9497,509803,27233,Vernon Reid
9498,509806,1394885,Tracie Morris
9499,509806,27233,Vernon Reid
9500,509808,27233,Vernon Reid
9501,509830,1017311,Raphaël (La Cliqua)
9502,509830,1282,Booba
9503,509830,117682,Egosyst (La Cliqua)
9504,509830,1987,Daddy Lord C
9505,509830,2020,Rocca
9506,509843,1430,Indila
9507,509881,2300,Adele
9508,509881,27793,Fraser T Smith
9509,509903,20382,Тимати (Timati)
9510,509903,46,Snoop Dogg
9511,509912,65566,Jason Perry
9512,509912,30599,Bryan-Michael Cox
9513,509912,16145,Johntá Austin
9514,509912,358,Mary J. Blige
9515,509913,358,Mary J. Blige
9516,509913,52385,Ron Fair
9517,509913,2147,Sean Garrett
9518,509913,2194,9th Wonder
9519,509913,1087024,Robert Aries
9520,509913,85131,Freddie Jackson
9521,509913,375440,Meli'sa Morgan
9522,509915,34470,Jimmy Jam
9523,509915,34471,Terry Lewis
9524,509915,11441,Dave Young
9525,509915,42164,"James ""Big Jim"" Wright"
9526,509915,57605,Bobby Ross Avila
9527,509915,29598,Iz Avila
9528,509915,358,Mary J. Blige
9529,509916,358,Mary J. Blige
9530,509916,2,JAY-Z
9531,509916,45150,Andre Harris
9532,509916,49676,Vidal Davis
9533,509916,7597,Ryan Toby
9534,509918,34470,Jimmy Jam
9535,509918,34471,Terry Lewis
9536,509918,57605,Bobby Ross Avila
9537,509918,29598,Iz Avila
9538,509918,358,Mary J. Blige
9539,509920,358,Mary J. Blige
9540,509920,30599,Bryan-Michael Cox
9541,509920,16145,Johntá Austin
9542,509920,52385,Ron Fair
9543,509920,673969,Candice Childress
9544,509921,358,Mary J. Blige
9545,509921,2464,Raphael Saadiq
9546,509921,52384,Bobby Ozuna
9547,509921,981769,Kelvin Wooten
9548,509923,358,Mary J. Blige
9549,509923,45150,Andre Harris
9550,509923,49676,Vidal Davis
9551,509923,7597,Ryan Toby
9552,509924,358,Mary J. Blige
9553,509924,44399,"Davel ""Bo"" McKenzie"
9554,509924,11441,Dave Young
9555,509925,13,Gucci Mane
9556,509925,20503,Young Thug
9557,509972,20503,Young Thug
9558,510014,20503,Young Thug
9559,510025,6296,​TobyMac
9560,510025,334215,David Garcia
9561,510025,215083,Colton Dixon
9562,510041,20503,Young Thug
9563,510072,33131,Tony Dofat
9564,510072,3443,Queen Latifah
9565,510074,992024,Jeb Stuart
9566,510074,226680,Steven E. de Souza
9567,510076,20503,Young Thug
9568,510085,20503,Young Thug
9569,510102,407324,Adrian Smith
9570,510102,353534,Bruce Dickinson
9571,510109,29978,Mike WiLL Made-It
9572,510109,643,Pusha-T
9573,510109,92,Nicki Minaj
9574,510109,177756,Rae Sremmurd
9575,510115,13640,Guizmo
9576,510131,1403,Jay Rock
9577,510131,2538,Punch
9578,510131,1421,Kendrick Lamar
9579,510149,95329,Genius Brasil
9580,510163,285817,Jacob Kasher
9581,510163,2517,Jessie J
9582,510163,278452,LunchMoney Lewis
9583,510163,326549,Carolina Liar
9584,510163,14325,2 Chainz
9585,510163,71540,Axident
9586,510163,154133,Chloe Angelides
9587,510203,26718,Chevelle
9588,510203,402817,Pete Loeffler
9589,510295,31792,Kontra K
9590,510295,12433,Baba Saad
9591,510353,111514,Philip Oakey
9592,510353,1002088,Jo Callis
9593,510372,12073,Sido
9594,510436,685059,Les Pattinson
9595,510436,685060,Pete de Freitas
9596,510436,359028,Ian McCulloch
9597,510436,685058,Will Sergeant
9598,510539,50299,Kianush
9599,510539,18331,P.A.
9600,510561,992024,Jeb Stuart
9601,510561,226680,Steven E. de Souza
9602,510572,13907,​billy woods
9603,510572,50687,E L U C I D
9604,510577,18906,Dadju
9605,510577,18052,L.I.O. Petrodollars
9606,510587,453220,Vacca
9607,510587,351294,Babaman
9608,510587,42536,Bassi Maestro
9609,510599,59544,Lynda Sherezade
9610,510599,33739,Dr Bériz
9611,510599,18906,Dadju
9612,510599,19754,Abou Tall
9613,510606,18906,Dadju
9614,510606,224289,John K (France)
9615,510606,218802,Abou Debeing
9616,510606,19754,Abou Tall
9617,510650,46147,Maynard James Keenan
9618,510666,1000293,Christopher Douglas
9619,510666,1000292,Matt Borruso
9620,510666,1000291,Sothira Pheng
9621,510672,116781,Nick Lowe
9622,510674,944,Marvin Gaye
9623,510674,435595,Renaldo Benson
9624,510674,1048275,Alfred Cleveland
9625,510679,115788,Greg Ginn
9626,510681,362633,Martin L. Gore
9627,510686,343396,Gerald Casale
9628,510686,330914,Mark Mothersbaugh
9629,510688,1001457,Philo Cramer
9630,510688,404970,Lee Ving
9631,510690,65095,Memphis Minnie
9632,510690,378878,Kansas Joe McCoy
9633,510692,989,Joni Mitchell
9634,510704,46147,Maynard James Keenan
9635,510704,117010,Billy Howerdel
9636,510706,46147,Maynard James Keenan
9637,510706,117010,Billy Howerdel
9638,510709,361846,Josh Freese
9639,510709,1099065,Jeordie White
9640,510709,117010,Billy Howerdel
9641,510709,46147,Maynard James Keenan
9642,510711,349226,Ken Andrews
9643,510711,153488,Greg Edwards
9644,510715,46147,Maynard James Keenan
9645,510715,117010,Billy Howerdel
9646,510717,618195,Troy Van Leeuwen
9647,510717,355260,Paz Lenchantin
9648,510717,361846,Josh Freese
9649,510717,46147,Maynard James Keenan
9650,510717,117010,Billy Howerdel
9651,510741,11781,Slim Dunkin
9652,510741,257,Waka Flocka Flame
9653,510752,19285,Mila J
9654,510752,17746,Jahlil Beats
9655,510752,660,Prince
9656,510758,17711,Dony S
9657,510758,108089,Res Turner
9658,510759,12840,Fler
9659,510759,12338,Bushido
9660,510783,43902,Zendaya
9661,510783,437,Bobby Brackins
9662,510783,29680,Nic Nac
9663,510783,25005,Ty Dolla $ign
9664,510783,14666,IamSu!
9665,510823,183989,Michael Gira
9666,510898,221967,James Bay
9667,510898,108790,Paul Barry
9668,510951,81818,Vance Joy
9669,511109,351972,Mel B
9670,511109,899,"""Weird Al"" Yankovic"
9671,511109,27795,Dan Wilson
9672,511109,673593,John Wozniak
9673,511109,452073,Zac Hanson
9674,511109,452072,Taylor Hanson
9675,511109,452071,Isaac Hanson
9676,511109,1099065,Jeordie White
9677,511109,2065,Marilyn Manson
9678,511109,216001,Stephan Jenkins
9679,511109,37259,Matt Serletic
9680,511109,37260,Rob Thomas
9681,511109,570695,Christine Leach
9682,511109,570694,Dave Curtiss
9683,511109,570693,Clive Muldoon
9684,511109,68835,William Orbit
9685,511109,276,Madonna
9686,511109,29176,Chumbawamba
9687,511109,22921,Mario Caldato Jr.
9688,511109,742310,Adam Yauch
9689,511109,21576,Ad-Rock
9690,511109,109644,Mike D
9691,511109,619599,Greg Camp
9692,511109,27835,Max Martin
9693,511109,39124,Denniz PoP
9694,511109,340,Pras
9695,511109,32,Ol' Dirty Bastard
9696,511109,467,Wyclef Jean
9697,511109,211081,Robin Gibb
9698,511109,211082,Maurice Gibb
9699,511109,50169,Barry Gibb
9700,511109,1136217,Evan Sult
9701,511109,1136216,Aaron Huffman (Rock)
9702,511109,1136215,Jeff J. Lin
9703,511109,216018,Sean Nelson
9704,511109,364273,Geri Halliwell
9705,511109,8584,Melanie C
9706,511109,8316,Emma Bunton
9707,511109,51099,Victoria Beckham
9708,511109,55682,Richard Stannard
9709,511109,330173,Matt Rowe
9710,511114,1522091,Eddie Myer
9711,511114,1522090,Phil Marten
9712,511114,1522089,Rob Allum
9713,511114,16775,Sia
9714,511148,978638,Frah Quintale
9715,511148,910324,Merio
9716,511148,32863,En?gma
9717,511211,656822,Abe Cunningham
9718,511211,1000351,Chi Cheng
9719,511211,656821,Stephen Carpenter
9720,511211,59009,Chino Moreno
9721,511314,684975,Dexter Holland
9722,511314,899,"""Weird Al"" Yankovic"
9723,511321,1163577,Duke Erikson
9724,511321,34336,Butch Vig
9725,511321,1163578,Steve Marker
9726,511321,25893,Shirley Manson
9727,511327,25893,Shirley Manson
9728,511327,34336,Butch Vig
9729,511327,1163578,Steve Marker
9730,511327,1163577,Duke Erikson
9731,511328,325824,A.C. Newman
9732,511329,1163578,Steve Marker
9733,511329,1163577,Duke Erikson
9734,511329,25893,Shirley Manson
9735,511329,34336,Butch Vig
9736,511330,34336,Butch Vig
9737,511330,25893,Shirley Manson
9738,511330,1163578,Steve Marker
9739,511330,1163577,Duke Erikson
9740,511331,1163578,Steve Marker
9741,511331,1163577,Duke Erikson
9742,511331,34336,Butch Vig
9743,511331,25893,Shirley Manson
9744,511332,1163577,Duke Erikson
9745,511332,1163578,Steve Marker
9746,511332,34336,Butch Vig
9747,511332,25893,Shirley Manson
9748,511335,18769,Garbage
9749,511341,325824,A.C. Newman
9750,511342,18769,Garbage
9751,511353,325824,A.C. Newman
9752,511356,75,Styles P
9753,511412,2215,Robbie Williams
9754,511412,357680,Stephen Duffy
9755,511422,337966,Marc Hudson
9756,511422,163185,Sam Totman
9757,511431,163185,Sam Totman
9758,511431,1254620,Frédéric Leclercq
9759,511435,163185,Sam Totman
9760,511435,556062,Владимир Пресняков (Vladimir Presnyakov)
9761,511435,1254620,Frédéric Leclercq
9762,511436,1254620,Frédéric Leclercq
9763,511436,163185,Sam Totman
9764,511437,33739,Dr Bériz
9765,511437,59598,JR O Crom
9766,511437,1260,Dry
9767,511437,18906,Dadju
9768,511439,163185,Sam Totman
9769,511439,1254620,Frédéric Leclercq
9770,511443,37491,Andy Partridge
9771,511446,1254620,Frédéric Leclercq
9772,511496,26593,Jon Bellion
9773,511527,547,Killer Mike
9774,511527,1070,El-P
9775,511538,226320,Sports Genius Football
9776,511549,85,T.I.
9777,511549,1450,YG
9778,511549,67,Jeezy
9779,511554,68813,Patrick Leonard
9780,511554,629,Leonard Cohen
9781,511556,1020,Jhené Aiko
9782,511558,931,Boosie Badazz
9783,511558,67,Jeezy
9784,511561,4709,No I.D.
9785,511561,1020,Jhené Aiko
9786,511562,27638,KeY Wane
9787,511562,1020,Jhené Aiko
9788,511565,30631,James Poyser
9789,511565,286701,Steve Wyreman
9790,511565,4709,No I.D.
9791,511565,223,Common
9792,511565,1020,Jhené Aiko
9793,511566,646520,Brian Warfield
9794,511566,27427,Clams Casino
9795,511566,648125,Mac Robinson
9796,511566,14481,Thundercat
9797,511566,1020,Jhené Aiko
9798,511567,34199,The Fisticuffs
9799,511567,1020,Jhené Aiko
9800,511581,11845,Dot Da Genius
9801,511581,1020,Jhené Aiko
9802,511584,1020,Jhené Aiko
9803,511585,4709,No I.D.
9804,511585,1020,Jhené Aiko
9805,511640,654275,Jerome Waller
9806,511643,81704,Clementino
9807,511643,92188,Luchè
9808,511664,224838,Ocean Wisdom
9809,511669,398493,Dan Bejar
9810,511709,67,Jeezy
9811,511710,351692,Brook Benton
9812,511769,1421,Kendrick Lamar
9813,511769,22931,Flying Lotus
9814,511812,26593,Jon Bellion
9815,511812,45794,Sylvan LaCue
9816,511894,1425441,Dwayne Shippy
9817,511894,1207168,Arsonist
9818,511894,484,KXNG CROOKED
9819,511894,179,Joe Budden
9820,511894,262,Joell Ortiz
9821,511894,471,Royce da 5’9”
9822,511896,635858,Nick Turpin
9823,511896,204998,Nasri Atweh
9824,511896,3280,Frankie J
9825,511896,224951,Emile Ghantous
9826,511915,86380,Keith Emerson
9827,511915,86379,Greg Lake
9828,511939,119053,Fumanschu
9829,511939,11830,Kool Savas
9830,512040,18769,Garbage
9831,512042,713,​will.i.am
9832,512042,438,Chris Brown
9833,512044,18769,Garbage
9834,512046,18769,Garbage
9835,512050,18769,Garbage
9836,512053,18769,Garbage
9837,512120,52212,Keith Richards
9838,512120,44144,Mick Jagger
9839,512124,325824,A.C. Newman
9840,512127,325824,A.C. Newman
9841,512131,398493,Dan Bejar
9842,512136,337806,John Collins
9843,512136,325824,A.C. Newman
9844,512138,325824,A.C. Newman
9845,512213,5856,Rakaa Iriscience
9846,512213,684,Pharoahe Monch
9847,512213,1451,Ras Kass
9848,512226,45794,Sylvan LaCue
9849,512249,46,Snoop Dogg
9850,512249,220471,Sam Watters
9851,512249,674484,Ben Burgess
9852,512249,614476,Michael Biancaniello
9853,512249,671661,Nicholas Audino
9854,512249,499861,Lewis Hughes
9855,512249,4261,Clinton Sparks
9856,512249,246093,Louis Biancaniello
9857,512261,18769,Garbage
9858,512267,18769,Garbage
9859,512268,12388,Chilly Gonzales
9860,512268,95539,Boys Noize
9861,512273,18769,Garbage
9862,512285,47589,Lil Dicky
9863,512296,18769,Garbage
9864,512298,18769,Garbage
9865,512373,325824,A.C. Newman
9866,512377,325824,A.C. Newman
9867,512381,398493,Dan Bejar
9868,512382,325824,A.C. Newman
9869,512386,1665,Machine Gun Kelly
9870,512394,27765,Salaam Remi
9871,512394,375,Ne-Yo
9872,512401,225147,QtheBars
9873,512401,88749,Packy
9874,512403,616113,Dave Bassett
9875,512403,351336,Brent Smith
9876,512407,367734,Meredith Willson
9877,512408,323668,Haven Gillespie
9878,512408,572970,J. Fred Coots
9879,512418,47589,Lil Dicky
9880,512444,149879,Raury
9881,512444,61137,Jesse Rutherford
9882,512451,67,Jeezy
9883,512524,13,Gucci Mane
9884,512524,61600,Quavo
9885,512536,13,Gucci Mane
9886,512536,47103,PeeWee Longway
9887,512536,20503,Young Thug
9888,512536,148761,Takeoff
9889,512538,67,Jeezy
9890,512592,30428,Justin Pierre
9891,512592,1208951,Joshua Cain
9892,512592,1178047,Matthew Taylor
9893,512592,1014855,Tony Thaxton
9894,512592,1208950,Jesse Johnson (keyboardist)
9895,512789,81704,Clementino
9896,512807,1012568,Ron A. Webster
9897,512807,225413,Roger Whittaker
9898,512809,44735,Neil Diamond
9899,512820,1434779,Calvin Harris John Newman James Newman
9900,512854,225456,Young Wicked
9901,512854,3147,Violent J
9902,512854,3148,Shaggy 2 Dope
9903,512854,5339,DJ Paul
9904,512854,6971,Koopsta Knicca
9905,512854,166,Crunchy Black
9906,512911,50122,Giorgio Moroder
9907,512911,48937,Joe Esposito
9908,512911,1250620,Eddie Hokenson
9909,512911,223454,Donna Summer
9910,512911,566647,Bruce Sudano
9911,512917,566647,Bruce Sudano
9912,512917,1250618,Bob Conti
9913,512940,356128,Lisa Stansfield
9914,512940,653278,Ian Devaney
9915,512940,1360946,Myjah Veira
9916,512940,1003563,Andy Morris
9917,512940,30425,Cirkut
9918,512940,61600,Quavo
9919,512940,511320,Henry Walter
9920,512940,633935,Anton Malmberg Hård af Segerstad
9921,512940,395732,Georgia Ku
9922,512940,1082475,Maurice Simmonds
9923,512940,631255,Kyle Owens
9924,512940,1039836,Akil C. King
9925,512940,981257,Jalacy Hawkins
9926,512940,369567,Christopher Martin
9927,512940,22,The Notorious B.I.G.
9928,512940,14996,Verse Simmonds
9929,512940,1020804,James Roh
9930,512940,594283,Jeremy Reeves
9931,512940,594284,Ray Romulus
9932,512940,1020802,Virman Coquia
9933,512940,594282,Jonathan Yip
9934,512940,594285,Ray McCullough
9935,512940,1020803,Kevin Nishimura
9936,512940,32828,Lauren Christy
9937,512940,104044,Bebe Rexha
9938,512940,409509,Michael Fonseca
9939,512940,1149733,Ryan Anthony Avilez
9940,512940,991448,Louis Harden
9941,512940,38,Juvenile
9942,512940,1098629,Christy Lauren
9943,512940,397910,Maegan Cottone
9944,512940,651264,Jade Thirlwall
9945,512940,591141,Leigh-Anne Pinnock
9946,512940,591140,Jesy Nelson
9947,512940,651263,Perrie Edwards
9948,512940,25889,Little Mix
9949,512940,1052,Britney Spears
9950,512940,456998,Judith Hill
9951,512940,35491,Isabella Summers
9952,512940,117289,Saltwives
9953,512940,972547,Jon Turner
9954,512940,28906,​benny blanco
9955,512940,364760,Sarah Hudson
9956,512940,17853,Rita Ora
9957,512940,1195,Katy Perry
9958,512940,972560,George Astasio
9959,512940,655138,Jason Pebworth
9960,512940,651316,Kurtis McKenzie
9961,512940,972559,Jon Shave
9962,512940,45349,Charli XCX
9963,512940,992926,Lovy Longomba
9964,512940,409510,Raja Kumari
9965,512940,204997,Adam Messinger
9966,512940,204998,Nasri Atweh
9967,512940,972612,Speedy J
9968,512940,7897,Black
9969,512940,172971,Reeva
9970,512940,15275,Talay Riley
9971,512940,188356,Dyo
9972,512940,246806,Natalie Lauren
9973,512940,1082,Tiësto
9974,512940,681077,FKi 1st
9975,512940,37138,Maejor
9976,512940,544871,R. City
9977,512940,56889,Tiffany Gouche
9978,512940,648349,"Marlon ""Chordz"" Barrow"
9979,512940,26489,Stix
9980,512940,14480,D.R.U.G.S
9981,512940,85,T.I.
9982,512940,14598,Iggy Azalea
9983,512949,1576,Sims
9984,512952,1576,Sims
9985,512979,30192,Kevin Gates
9986,513002,387551,Tom Johnston
9987,513007,30192,Kevin Gates
9988,513009,10091,Jack Davey (J*Davey)
9989,513009,12645,U-N-I (Rap Group)
9990,513009,24631,Ayomari
9991,513009,475,Pac Div
9992,513009,2083,TiRon
9993,513009,420,Blu
9994,513067,2015,Khalil
9995,513067,1632,Tory Lanez
9996,513067,146026,Blake Kelly
9997,513079,649380,John Flansburgh
9998,513079,376317,John Linnell
9999,513085,12077,Kollegah
10000,513085,17456,Majoe
10001,513087,1302,Kelly Rowland
10002,513087,67,Jeezy
10003,513092,15857,Bono
10004,513092,45696,The Edge
10005,513092,404146,Adam Clayton
10006,513092,630346,Larry Mullen Jr
10007,513157,358,Mary J. Blige
10008,513157,33268,Chucky Thompson
10009,513157,993574,Tara Geter-Tillman
10010,513157,777358,Terri Robinson
10011,513157,1610,Al Green
10012,513227,225643,Mark C. Rooney
10013,513227,73879,Mark Morales
10014,513228,338,Busta Rhymes
10015,513228,33131,Tony Dofat
10016,513229,993122,Tony Maiden
10017,513229,5116,Chaka Khan
10018,513258,50122,Giorgio Moroder
10019,513258,223454,Donna Summer
10020,513277,48937,Joe Esposito
10021,513277,1107676,Edward Hokenson
10022,513277,566647,Bruce Sudano
10023,513277,223454,Donna Summer
10024,513293,34057,DeVante Swing
10025,513303,17649,James Fauntleroy
10026,513303,378274,Matthew Healy
10027,513303,20185,Travis Scott
10028,513355,225643,Mark C. Rooney
10029,513355,73879,Mark Morales
10030,513355,1078815,Joseph Keeley
10031,513357,50929,"Dave ""Jam"" Hall"
10032,513357,3263,Kenny Greene
10033,513379,73879,Mark Morales
10034,513379,225643,Mark C. Rooney
10035,513379,82,Puff Daddy
10036,513401,42,The Game
10037,513415,740,Sean Paul
10038,513415,9654,Ammo
10039,513415,252069,Jordan Orvosh
10040,513415,457219,Listenbee
10041,513430,257,Waka Flocka Flame
10042,513430,2269,Wooh da Kid
10043,513455,12077,Kollegah
10044,513455,17456,Majoe
10045,513504,12455,Eko Fresh
10046,513504,11959,Samy Deluxe
10047,513530,59,2Pac
10048,513530,6140,Napoleon (Outlawz)
10049,513530,1158,Yaki Kadafi
10050,513530,8797,Numskull
10051,513530,2256,E.D.I. Mean
10052,513530,3875,Steele
10053,513530,1128,Buckshot
10054,513530,8110,Capital LS
10055,513530,3269,Tek
10056,513533,698,Kevin McCall
10057,513533,39842,Dallas Austin
10058,513533,438,Chris Brown
10059,513536,37463,Sevyn Streeter
10060,513536,13225,Catalyst
10061,513536,27589,The Runners
10062,513536,438,Chris Brown
10063,513539,204997,Adam Messinger
10064,513539,204998,Nasri Atweh
10065,513539,438,Chris Brown
10066,513544,8006,Ready Roc
10067,513544,228,Method Man
10068,513544,229,Redman
10069,513547,392151,Kerry King
10070,513549,672295,Jerry Sohl
10071,513549,960435,DC Fontana
10072,513559,218988,Rowdy Rebel
10073,513559,34,Jadakiss
10074,513559,338,Busta Rhymes
10075,513559,118,Yo Gotti
10076,513559,3,Fabolous
10077,513559,438,Chris Brown
10078,513559,197731,Bobby Shmurda
10079,513574,358,Mary J. Blige
10080,513574,43383,Sam Smith
10081,513574,95984,Jimmy Napes
10082,513574,407740,Guy Lawrence
10083,513574,130271,Howard Lawrence
10084,513599,325824,A.C. Newman
10085,513609,225835,Laly Rai
10086,513609,14019,Leck
10087,513610,30428,Justin Pierre
10088,513610,1208951,Joshua Cain
10089,513610,1178047,Matthew Taylor
10090,513610,1014855,Tony Thaxton
10091,513610,1208950,Jesse Johnson (keyboardist)
10092,513624,535,R. Kelly
10093,513637,13,Gucci Mane
10094,513637,257,Waka Flocka Flame
10095,513637,17560,Ca$h Out
10096,513648,88,Rick Ross
10097,513648,638,Stalley
10098,513648,2286,Gunplay
10099,513648,547,Killer Mike
10100,513654,17560,Ca$h Out
10101,513654,13,Gucci Mane
10102,513654,47103,PeeWee Longway
10103,513654,20503,Young Thug
10104,513662,20503,Young Thug
10105,513662,585266,Lil Duke
10106,513666,47103,PeeWee Longway
10107,513666,1519,Kesha
10108,513666,13,Gucci Mane
10109,513672,20765,Rock Mafia
10110,513672,54852,Aly & AJ
10111,513681,54852,Aly & AJ
10112,513681,20765,Rock Mafia
10113,513738,186601,Chris Bourne
10114,513738,186591,James Bourne
10115,513738,151255,Steve Robson
10116,513738,579752,Michael Clifford
10117,513738,588148,Ashton Irwin
