id,name,popularity,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,genre_17,genre_18
3TW7S3OjH8GmXtfvMHzOWb,The Baby Einstein Music Box Orchestra,35,8232,,,,,,,,,,,,,,,,,,,
3aVoqlJOYx31lH1gibGDt3,Babyface,60,501144,'dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,,
5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,60,248234,'album rock', 'art rock', 'blues-rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'symphonic rock',,,,,,
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,78,1580573,'boy band', 'dance pop', 'europop', 'pop',,,,,,,,,,,,,,,
1UxXd73KV3x4Hos5ZL7lKi,Bad Boy's Da Band,22,4580,,,,,,,,,,,,,,,,,,,
5AEG63ajney2BoDXi0Vb84,Bad Company,62,363089,'album rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
5fhMbh4PVSLSODF2fhWwqt,Bad English,51,81068,'album rock', 'glam metal', 'hard rock',,,,,,,,,,,,,,,,
77IURH5NC56Jn09QHi76is,Bad Meets Evil,62,607370,'detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap',,,,,,,,,,,,,,
2yJwXpWAQOOl5XFzbCxLs9,Bad Religion,64,596663,'pop punk', 'punk', 'skate punk',,,,,,,,,,,,,,,,
67FFKYikvTlvsPNk4NPOYJ,Baha Men,51,15648,,,,,,,,,,,,,,,,,,,
3sc7iUG1Wwpwx7bHeZolgx,Bananarama,62,194124,'dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock',,,,,,,,,
0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,65,657161,'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler',,,,,,,,,,,,,
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,71,1196764,'banda', 'grupera', 'norteno', 'ranchera', 'regional mexican',,,,,,,,,,,,,,
7MyUjj79oHy7I8RocrtzZ2,Banda Machos,61,310031,'banda', 'cumbia', 'duranguense', 'grupera', 'mariachi', 'norteno', 'ranchera', 'regional mexican',,,,,,,,,,,
51l0uqRxGaczYr4271pVIC,The Bangles,64,343221,'album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock',,,,,,,,
0Z4CzYz9ieK8q9XiVMPkW5,The Bar-Kays,49,98672,'classic soul', 'disco', 'electro', 'funk', 'jazz funk', 'memphis soul', 'motown', 'post-disco', 'soul', 'southern soul',,,,,,,,,
67BqBdApdbZ0onglFqRoTg,Barbara Mandrell,41,68258,'country', 'country gospel', 'nashville sound', 'outlaw country', 'traditional country',,,,,,,,,,,,,,
7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,65,368283,'adult standards', 'christmas', 'disco', 'mellow gold', 'soft rock',,,,,,,,,,,,,,
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,62,272391,'alternative rock', 'canadian indie', 'canadian pop', 'canadian rock', 'comic', 'pop rock', 'post-grunge',,,,,,,,,,,,
4rB5wLJLaXdMrXaYsOYLmK,Barney,51,20826,"""children's music""",,,,,,,,,,,,,,,,,,
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,62,335933,'adult standards', 'bubblegum pop', 'christmas', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock',,,,,,,,,,,
3rfgbfpPSfXY40lzRK7Syt,Barry White,66,578113,'disco', 'motown', 'quiet storm', 'soul',,,,,,,,,,,,,,,
4mITrNyXdPhy8phBHPgAHk,Basia,43,30823,'smooth jazz',,,,,,,,,,,,,,,,,,
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,85,2888956,'metropopolis', 'modern rock', 'pop',,,,,,,,,,,,,,,,
3r9TXuXfOUxXjgYgAR0fP8,Bay City Rollers,46,49263,'bubblegum pop',,,,,,,,,,,,,,,,,,
7HhTERkBV4Ot14KphgBfSh,Baz Luhrmann,9,2613,,,,,,,,,,,,,,,,,,,
7y1GT7SdgGiFLWoktv2TSw,BBMak,43,26870,'boy band', 'dance pop',,,,,,,,,,,,,,,,,
0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,56,209029,'alternative hip hop', 'dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,
03r4iKL2g2442PT9n2UKsx,Beastie Boys,70,1050130,'alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap', 'rock',,,,,,,,,,,,,
3YVZDRxTrSOCR1TPDw0nBm,Beavis And Butt-Head,13,1100,,,,,,,,,,,,,,,,,,,
3vbKDsSS70ZX9D2OcvbZmS,Beck,69,807230,'alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock',,,,,,,,,,,,
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,75,1233264,'disco', 'mellow gold', 'soft rock',,,,,,,,,,,,,,,,
7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,63,201101,'australian pop', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock',,,,,,,,,,
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,56,354905,'boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary',,,,,,,,,,
0FOWNUFHPnMy0vOw1siGqi,Belly,68,131860,'canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'trap soul', 'underground hip hop',,,,,,,,,
44gRHbEm4Uqa0ykW0rDTNk,Ben Folds Five,51,122991,'alternative rock', 'folk-pop', 'indie pop', 'modern rock', 'permanent wave', 'piano rock', 'pop rock',,,,,,,,,,,,
45lorWzrKLxfKlWpV7r9CN,Ben Harper,63,536423,'neo mellow',,,,,,,,,,,,,,,,,,
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,56,162946,'adult standards', 'bebop', 'big band', 'cabaret', 'christmas', 'jazz', 'jazz clarinet', 'lounge', 'stride', 'swing', 'vintage jazz', 'vocal jazz',,,,,,,
2aS6jYh7ysTL1ZUsHneNgM,Berlin,62,123072,'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop',,,,,,,,,,,,,,
2s6JabvZdqVQhfOsaxCSFX,Bert Kaempfert,46,24138,'adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge',,,,,,,,,,,,,,
13y0kncDD4J9wxCyfKr10W,Bette Midler,57,191571,'adult standards', 'cabaret', 'mellow gold', 'new wave pop',,,,,,,,,,,,,,,
4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra,54,140788,'alternative rock', 'neo mellow', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,15744138,'dance pop', 'pop', 'post-teen pop', 'r&b',,,,,,,,,,,,,,,
2uptxo9MWtFjFqBkYSEdoQ,Beyond The Horizon,4,137,,,,,,,,,,,,,,,,,,,
0oBEeN6BCxEgMogzThqrPf,Big & Rich,60,494981,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
6ROyXB8NDG0fA78S46JdTB,Big Bad Voodoo Daddy,45,53893,'electro swing', 'nu jazz', 'swing', 'traditional swing',,,,,,,,,,,,,,,
1h8YIw9HLr6E8gdXVDRbVJ,Big Country,49,83349,'celtic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'scottish rock',,,,,,,,,,,
6futYSDVulYR2PktBjTB5W,Big Daddy Kane,51,176388,'east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap',,,,,,,,,,,
1lOQRP0UJWmpoDWBa8PB0B,Big Head Todd and The Monsters,47,40425,'jam band', 'pop rock', 'southern rock',,,,,,,,,,,,,,,,
30fiiwr2EeZp1tAhzYCmyM,Big L,58,280634,'alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap',,,,,,,,,,,,
2NeBwEmM7I71IsGl1y6FG0,Big Mike,32,885,,,,,,,,,,,,,,,,,,,
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,62,363730,'alternative hip hop', 'dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop',,,,,,,,,
0c173mlxpT3dSFRgMO8XPh,Big Sean,86,5002559,'detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,,
0GWCNkPi54upO9WLlwjAHd,Big Time Rush,64,1191101,'boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop', 'viral pop',,,,,,,,,,,,,
4jWGfUCFeTu5e0wprRhHXR,Big Tymers,52,178401,'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,
4JeqRr8Upw5uxLEu6jgIRm,Bill Cosby,34,18842,,,,,,,,,,,,,,,,,,,
1sCa5KANHoHo4NuGextoI9,Bill Engvall,46,28903,'comedy', 'comic',,,,,,,,,,,,,,,,,
7I45cJlgpJa5SLVWqocmjb,Bill Whelan,31,1918,'celtic', 'irish contemporary classical',,,,,,,,,,,,,,,,,
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,70,522418,'funk', 'motown', 'quiet storm', 'soul',,,,,,,,,,,,,,,
1By9QBFnjZAoI83BZppHlt,Billy Currington,70,1095597,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
3cMyqwpNT2D8f0WuaRzzZX,Billy Dean,40,45590,'country', 'country road',,,,,,,,,,,,,,,,,
6OqQbeNe7Pi7Zi7SNTi9ko,Billy Gilman,36,14038,'contemporary country', 'country',,,,,,,,,,,,,,,,,
7lzordPuZEXxwt9aoVZYmG,Billy Idol,66,486223,'album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock',,,,,,,,,
4WFTfNjxQYskBioYk39r9n,Billy Joe Royal,35,10964,'brill building pop', 'bubblegum pop', 'merseybeat', 'swamp pop',,,,,,,,,,,,,,,
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,76,1253929,'album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock',,,,,,,,,,,
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,62,257849,'dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave', 'new wave pop', 'quiet storm', 'soft rock',,,,,,,,,
187xgSpsFH8mMbAcoCW0zE,Billy Paul,54,80565,'classic soul', 'disco', 'motown', 'quiet storm', 'soul',,,,,,,,,,,,,,
60rpJ9SgigSd16DOAG7GSa,Billy Ray Cyrus,57,59222,'contemporary country', 'country', 'country road',,,,,,,,,,,,,,,,
3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,58,215051,'album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
6ZzOIAEw7joAghyA80c6D0,Billy Vaughn,46,13138,'adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'space age pop',,,,,,,,,,,,,
1QQBo7mfkehMjDfz1tj5Pq,Billy Vera & The Beaters,32,1781,,,,,,,,,,,,,,,,,,,
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,57,187657,'adult standards', 'big band', 'christmas', 'easy listening', 'lounge', 'swing', 'vocal jazz',,,,,,,,,,,,
2shroRw8HaEGsXXUMgi8XF,Birdman & Lil Wayne,0,7756,,,,,,,,,,,,,,,,,,,
22282KfMxDo2PMjnBc82I4,Biz Markie,52,111619,'east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap',,,,,,,,,,,,
23xTTTcfVHvWRIPiDAOAE4,Bizzy Bone,43,94777,'chicano rap', 'dirty south rap', 'gangster rap',,,,,,,,,,,,,,,,
7w29UYBi0qsHi5RTcv3lmA,Björk,63,790839,'alternative dance', 'art pop', 'chamber pop', 'electronic', 'electropop', 'experimental pop', 'icelandic pop', 'metropopolis', 'permanent wave', 'pop rock', 'trip hop',,,,,,,,
6tsRo8ErXzpHk3tQeH6GBW,Black Box,50,37636,'eurodance', 'europop', 'hip house', 'vocal house',,,,,,,,,,,,,,,
07xwCifj3iE7F6fYHin4TU,Black Oak Arkansas,35,37341,'blues-rock', 'classic rock', 'country rock', 'hard rock', 'southern rock',,,,,,,,,,,,,,
1QPZhx0asYTBxD5RDqfU49,Black Rob,53,60014,'hardcore hip hop', 'hip pop', 'southern hip hop',,,,,,,,,,,,,,,,
5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,73,2979350,'album rock', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock',,,,,,,,,,,,,
0NnCgUxhtWt1yBtpDyvFQf,Black Sheep,43,59286,'alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism',,,,,,,,,,,,,
2cFrymmkijnjDg9SS92EPM,Blackbear,81,1571106,'pop',,,,,,,,,,,,,,,,,,
4nJ3J7RwgYmMARNAVrFb06,The Blackbyrds,40,24521,'classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz',,,,,,,,,,,
10rzK0sLCXsUlDhl8ed0MV,Blackfoot,48,96884,'album rock', 'blues-rock', 'classic rock', 'country rock', 'hard rock', 'native american', 'rock', 'southern rock',,,,,,,,,,,
4mOt6H7OnuqLnQrm1Bboc6,BlackHawk,50,76886,'contemporary country', 'country', 'country road', 'country rock',,,,,,,,,,,,,,,
2P3cjUru4H3fhSXXNxE9kA,Blackstreet,68,310114,'boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'rap', 'urban contemporary',,,,,,,,,
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,74,3769945,'contemporary country', 'country', 'country road',,,,,,,,,,,,,,,,
0OLVptinKCohT8CL3TFY9s,Blaque Keyz,47,5857,,,,,,,,,,,,,,,,,,,
4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls,46,29226,'cowpunk', 'neo mellow', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
5GUVj2b1lJ4DolQyHlzyaO,Blind Faith,49,115669,'album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'electric blues', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'southern rock', 'symphonic rock',,,,,,
5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon,63,414263,'alternative metal', 'alternative rock', 'blues-rock', 'garage rock', 'grunge', 'jam band', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,
6FBDaR13swtiWwGhX1WQsP,blink-182,79,4384765,'modern rock', 'pop punk', 'punk',,,,,,,,,,,,,,,,
4tpUmLEVLCGFr93o8hFFIB,Blondie,68,476508,'candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock',,,,,,,,,,
24GaH9tRBgZjlvOhpFuKi2,"Blood, Sweat & Tears",48,147246,'album rock', 'art rock', 'blues-rock', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'southern rock', 'symphonic rock',,,,,,
6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,63,359304,'alternative metal', 'comic', 'funk metal', 'nu metal', 'pop punk', 'punk', 'rap metal',,,,,,,,,,,,
522yoVmanZmrgK5qy3GyRK,Bloodrock,19,3448,'psychedelic blues-rock',,,,,,,,,,,,,,,,,,
6vytZ677lz4LzCrUDcDokM,Blu Cantrell,58,77318,'hip pop', 'r&b', 'urban contemporary',,,,,,,,,,,,,,,,
7zHhscQ9kdR9fNGAffWz6z,Blue Man Group,39,30580,'laboratorio',,,,,,,,,,,,,,,,,,
1TJbmc7jTpw78GKCiMpvDh,Blue October,61,189324,'alternative metal', 'neo mellow', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,66,521693,'album rock', 'art rock', 'blues-rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock', 'soft rock', 'southern rock',,,,,,,,,
1cHFz6lrt7KAsBV8j2Ny1g,The Blues Brothers,57,182557,,,,,,,,,,,,,,,,,,,
3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler,57,197611,'alternative rock', 'jam band', 'pop rock', 'post-grunge', 'rock',,,,,,,,,,,,,,
7MhMgCo0Bl0Kukl93PZbYS,Blur,70,1156111,'alternative rock', 'britpop', 'dance rock', 'electronic', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'new wave', 'permanent wave', 'pop rock', 'rock',,,,,,,
2Q1FIPavG8WZF33kqIP3sy,Bo Bice,23,6845,'idol',,,,,,,,,,,,,,,,,,
4PJHDzdFoQcklrWU18QdsU,Bob Carlisle,38,6921,,,,,,,,,,,,,,,,,,,
74ASZWbe4lXaubB36ztrGX,Bob Dylan,75,2721732,'album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter',,,,,,,,,,
74ASZWbe4lXaubB36ztrGX,Bob Dylan,75,2721732,'album rock', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter',,,,,,,,,,
6ryjbFyWBZho9KGXqKZdqQ,Bob James,48,44493,'jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz',,,,,,,,,,,,,,,
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,81,5674233,'reggae', 'roots reggae',,,,,,,,,,,,,,,,,
49mU7Sl98U8MkECsd6zVq0,Bob Newhart,24,4682,'comedy', 'comic',,,,,,,,,,,,,,,,,
485uL27bPomh29R4JmQehQ,Bob Seger,68,447780,'album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
0reZZVbAPxgX1Rqj6XbWj3,Bob Welch,39,22242,'bubblegum pop', 'classic rock', 'mellow gold', 'soft rock', 'southern rock',,,,,,,,,,,,,,
62sPt3fswraiEPnKQpAbdE,Bobby Brown,60,341882,'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary',,,,,,,,,,,,
5l3NwnQvTtpxUmxU8xytk3,Bobby Gentry,7,1456,,,,,,,,,,,,,,,,,,,
5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro,46,34702,'adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'nashville sound', 'rock-and-roll', 'soft rock',,,,,,
5Rsz3E1aovbqsmLQOxgK2y,Bobby Sherman,26,9432,'bubblegum pop',,,,,,,,,,,,,,,,,,
4HgF4KnohByNElYid7iCNb,Bobby V.,61,353411,'dance pop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary',,,,,,,,,,,,
6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton,56,71586,'adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'easy listening', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly',,,,,,,
5KCph1z3jaSwhtwPzoYp6i,Body Count,48,92890,'alternative metal', 'funk metal', 'groove metal', 'nu metal', 'rap metal', 'rap rock',,,,,,,,,,,,,
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,2091536,'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'melancholia', 'slow core', 'stomp and holler',,,,,,,,,,,,
58lV9VcRSjABbAbfWS6skp,Bon Jovi,78,4209766,'glam metal', 'rock',,,,,,,,,,,,,,,,,
5spEJXLwD1sKUdC2bnOHPg,Bone Thugs-N-Harmony,68,847771,'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop',,,,,,,,,,,,,
1sBRcMH8DDR8Nsk2RoJmjS,Boney James,53,59888,'smooth jazz',,,,,,,,,,,,,,,,,,
7gX22Ua3mEH2KXTCpIfoOP,Helena Bonham Carter,54,3603,'hollywood',,,,,,,,,,,,,,,,,,
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,58,239405,'electric blues', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock',,,,,,,,,
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,68,363545,'europop', 'new wave pop', 'soft rock',,,,,,,,,,,,,,,,
4toEjJSZu1rbfX2hfVdZFA,Boogie Down Productions,45,102383,'conscious hip hop', 'east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap', 'turntablism',,,,,,,,,
3c8BXo73tAg7XZiNHJugZm,Boots Randolph,29,2661,,,,,,,,,,,,,,,,,,,
5Wj8mwGO6qZ8lftylNOKps,Bootsy Collins & Bootsy's New Rubber Band,8,5878,'p funk',,,,,,,,,,,,,,,,,,
29kkCKKGXheHuoO829FxWK,Boston,68,791215,'album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,,
7352aRY2mqSxBZwzUb6LmA,Bow Wow,63,492445,'dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary',,,,,,,,,
5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,65,492831,'comic', 'emo', 'pop punk', 'pop rock', 'post-grunge',,,,,,,,,,,,,,
0vWCyXMrrvMlCcepuOJaGI,Boys Like Girls,63,581315,'emo', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop',,,,,,,,,,,,,,
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,69,1169575,'boy band', 'new jack swing', 'pop', 'r&b', 'urban contemporary',,,,,,,,,,,,,,
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,61,202120,'adult standards', 'album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock',,,,,,
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,69,1292711,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
168dgYui7ExaU612eooDF1,Brand New,62,466814,'pop punk',,,,,,,,,,,,,,,,,,
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,62,237499,'acoustic pop', 'folk', 'folk-pop', 'indie folk', 'indie pop', 'lilith', 'neo mellow', 'new americana', 'pop rock',,,,,,,,,,
05oH07COxkXKIMt6mIPRee,Brandy,67,1005247,'dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary',,,,,,,,
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,69,1290278,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
5jWuVnPLmjABrgCGianzs9,Brass Construction,35,41358,'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm',,,,,,,,,,,,,,
70ZTdbPEcEugBNay4MvxfL,Bread,62,332905,'adult standards', 'album rock', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock',,,,,,,,,,,,
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,75,1965376,'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock',,,,,,,,,,,,,,
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,65,241200,'big room', 'edm', 'electropowerpop', 'emo', 'pop punk', 'screamo', 'trancecore',,,,,,,,,,,,
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,68,724891,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,72,248826,'contemporary country',,,,,,,,,,,,,,,,,,
7HQH1SJokcVMdstilKJ2S8,The Brian Setzer Orchestra,42,36581,'heartland rock', 'rock-and-roll', 'rockabilly', 'swing',,,,,,,,,,,,,,,
5o206eFLx38glA2bb4zqIU,Bright Eyes,62,325518,'anti-folk', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'modern rock', 'slow core', 'stomp and holler',,,,,,,,,
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,76,1980225,'melodic metalcore', 'metalcore', 'pop punk', 'rap metal', 'rock', 'screamo',,,,,,,,,,,,,
26dSoYclwsYLMAKD3tpOr4,Britney Spears,80,5171881,'dance pop', 'pop', 'post-teen pop',,,,,,,,,,,,,,,,
4FffNBBwp4PayIiCBeJFPQ,Britny Fox,34,36734,'glam metal', 'hard rock', 'sleaze rock',,,,,,,,,,,,,,,,
0VKh7CQDi9MkUvaBMoK1V0,Bronco,66,483568,'banda', 'bolero', 'cumbia', 'grupera', 'latin', 'latin pop', 'norteno', 'ranchera', 'regional mexican',,,,,,,,,,
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,67,802455,'contemporary country', 'country', 'country road', 'country rock', 'outlaw country', 'red dirt', 'traditional country',,,,,,,,,,,,
6h3rSZ8VLK7a5vXjEmhfuD,The Brothers Johnson,56,119750,'classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul',,,,,,,,,,,
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,69,323095,'contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock',,,,,,,,,,,,,,
6dQgkiJm1fRkcqKOvPzysr,Brownstone,50,149553,'girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,
2iM28IgKg89v1o7BTQAVPo,Bruce Hornsby,58,106755,'album rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'soft rock',,,,,,,,,,
7CwJ4VEWs7HV7MWQt9cgyk,Bruce Hornsby and the Range,26,20515,,,,,,,,,,,,,,,,,,,
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,76,1712201,'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter',,,,,,,,,,,,,,
6UpHyjBIGRSHpna0GQ68bH,Bruce Willis,34,7769,,,,,,,,,,,,,,,,,,,
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,89,16874369,'pop', 'post-teen pop',,,,,,,,,,,,,,,,,
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,74,851854,'album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock',,,,,,,,,,,,
