,external_urls,genres,href,id,images,name,popularity,type,uri,followers_2
676,{'spotify': 'https://open.spotify.com/artist/7sfgqEdoeBTjd8lQsPT3Cy'},"['dance pop', 'neo soul', 'pop', 'r&b']",https://api.spotify.com/v1/artists/7sfgqEdoeBTjd8lQsPT3Cy,7sfgqEdoeBTjd8lQsPT3Cy,"[{'height': 640, 'url': 'https://i.scdn.co/image/cabc3fcf44f37399e86f48cee72ec1985c76432b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/143f98e25069ead59d7f48ab7a8e696be37e3983', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/aee78fbea8b54cd27c2673d8c6fb34d0de7eb8f9', 'width': 160}]",Emeli Sandé,70,artist,spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy,1455839
677,{'spotify': 'https://open.spotify.com/artist/39oSLGo3HkaeYXzUEGgAGQ'},"['britpop', 'madchester']",https://api.spotify.com/v1/artists/39oSLGo3HkaeYXzUEGgAGQ,39oSLGo3HkaeYXzUEGgAGQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/d93044fa1435bd0a4cb9e774ae15362ce2e3f52a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f5a3f3308aaaaa3ad32b599198e563f195a313b1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/eaba585cf2ef2ca8fd9133b6761c4163db5dafba', 'width': 160}]",EMF,47,artist,spotify:artist:39oSLGo3HkaeYXzUEGgAGQ,22317
678,{'spotify': 'https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR'},"['detroit hip hop', 'g funk', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,"[{'height': 640, 'url': 'https://i.scdn.co/image/60c4daa4721f666c6afaee82a39bd413979a0474', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ae8dd3b01ada324eeb8c0b341e8f7ebda406095e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ed213a32e1327f3f2d7b2539eb1db57f55b68dbb', 'width': 160}]",Eminem,98,artist,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,20483532
679,{'spotify': 'https://open.spotify.com/artist/5s6TJEuHTr9GR894wc6VfP'},"['country rock', 'folk', 'folk rock', 'folk-pop', 'lilith', 'melancholia', 'mellow gold', 'nashville sound', 'red dirt', 'roots rock', 'singer-songwriter', 'traditional country', 'traditional folk']",https://api.spotify.com/v1/artists/5s6TJEuHTr9GR894wc6VfP,5s6TJEuHTr9GR894wc6VfP,"[{'height': 252, 'url': 'https://i.scdn.co/image/41d9dddfce358cc92f8c1285ba1174c05e68af5b', 'width': 338}, {'height': 149, 'url': 'https://i.scdn.co/image/4977208df13cec764b40cedb99d3c1ec16c62b15', 'width': 200}, {'height': 48, 'url': 'https://i.scdn.co/image/d94dd0319fd89900c586aeed7e22b485e91b12e2', 'width': 64}]",Emmylou Harris,60,artist,spotify:artist:5s6TJEuHTr9GR894wc6VfP,148041
680,{'spotify': 'https://open.spotify.com/artist/64CuUOOirKmdAYLQSfaOyr'},"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",https://api.spotify.com/v1/artists/64CuUOOirKmdAYLQSfaOyr,64CuUOOirKmdAYLQSfaOyr,"[{'height': 1000, 'url': 'https://i.scdn.co/image/47abbf144c6523f1a14b1e3c4920f0fd55e4e0cd', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/1499eb733daaced869f3d4b140c86fa54d33e172', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/8a090d4f305daa1855f0fb5c403391a9c8b173fd', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/373b9cc4c9b81289abac57406fd9f3934eb0f615', 'width': 64}]",The Emotions,63,artist,spotify:artist:64CuUOOirKmdAYLQSfaOyr,159892
681,{'spotify': 'https://open.spotify.com/artist/7EjxNoVjXo7gL73F2EdXVA'},"['r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/7EjxNoVjXo7gL73F2EdXVA,7EjxNoVjXo7gL73F2EdXVA,"[{'height': 640, 'url': 'https://i.scdn.co/image/84fa0995a005e8a82c66cdebab40b6a2b5f0b669', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/20f772e67d748ceb2a3644720a6a76afeeef426c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5be008ee8ba3ac742f4d41752decb5f87816b955', 'width': 160}]",Empire Cast,62,artist,spotify:artist:7EjxNoVjXo7gL73F2EdXVA,526966
682,{'spotify': 'https://open.spotify.com/artist/5fikk4h5qbEebqK2Fc6e48'},"['dance pop', 'girl group', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/5fikk4h5qbEebqK2Fc6e48,5fikk4h5qbEebqK2Fc6e48,"[{'height': 640, 'url': 'https://i.scdn.co/image/72fc22ee4af38947cb314d3b7e0c1a6be10fc504', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4c484ce852a2d386eae9af0af50214b4cbf30dcc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e8e4e601e701c768047a82ac83c51b4aa8019bfc', 'width': 160}]",En Vogue,60,artist,spotify:artist:5fikk4h5qbEebqK2Fc6e48,389147
683,{'spotify': 'https://open.spotify.com/artist/17XXKfRBMCWvLrqGoNkJXm'},"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge']",https://api.spotify.com/v1/artists/17XXKfRBMCWvLrqGoNkJXm,17XXKfRBMCWvLrqGoNkJXm,"[{'height': 640, 'url': 'https://i.scdn.co/image/b6e080284357b0b44a76f271f9d187ace3ce9d8a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b6055fb2cdad3b4e51ba7c21ca369a25b8e5b773', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2ea4f12a56c779d12831b89dc35f2a3077598311', 'width': 160}]",Engelbert Humperdinck,57,artist,spotify:artist:17XXKfRBMCWvLrqGoNkJXm,94624
684,{'spotify': 'https://open.spotify.com/artist/01W8kYNqFHyKicPfR0pLwO'},['soft rock'],https://api.spotify.com/v1/artists/01W8kYNqFHyKicPfR0pLwO,01W8kYNqFHyKicPfR0pLwO,[],England Dan & John Ford Coley,14,artist,spotify:artist:01W8kYNqFHyKicPfR0pLwO,11000
685,{'spotify': 'https://open.spotify.com/artist/3441uYrkzgTWwjXLd13R0U'},"['banda', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']",https://api.spotify.com/v1/artists/3441uYrkzgTWwjXLd13R0U,3441uYrkzgTWwjXLd13R0U,"[{'height': 640, 'url': 'https://i.scdn.co/image/10bb3bdccf17f5b81117442436c6b9271e51161b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ac55796c5cb9bde40db61490f180720c2b0c681e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/beb11888c20ce4581133b9dd2d8bc11c55764902', 'width': 160}]",Enigma Norteño,62,artist,spotify:artist:3441uYrkzgTWwjXLd13R0U,331447
686,{'spotify': 'https://open.spotify.com/artist/3bWuJAAUsvSiavkQHpOlLl'},"['easy listening', 'exotica', 'lounge']",https://api.spotify.com/v1/artists/3bWuJAAUsvSiavkQHpOlLl,3bWuJAAUsvSiavkQHpOlLl,"[{'height': 640, 'url': 'https://i.scdn.co/image/8da9f11d3be3af62e753b09c38aa533f8895e9d3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/bd60b7c6410910a7aaffeb0685300b0041876379', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/beb5547e9a71419368cf9257ce27941cf660fae8', 'width': 64}]",Enoch Light,25,artist,spotify:artist:3bWuJAAUsvSiavkQHpOlLl,2480
687,{'spotify': 'https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw'},"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",https://api.spotify.com/v1/artists/7qG3b048QCHVRO5Pv1T5lw,7qG3b048QCHVRO5Pv1T5lw,"[{'height': 640, 'url': 'https://i.scdn.co/image/72451364835d9bf39d11f77b421f40cc464cc235', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0ca96aa4cba988ff9c5747b511bde9a97454bdf9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7388c9f440b100695f375a65bd0467a98cbc1019', 'width': 160}]",Enrique Iglesias,81,artist,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,7352281
688,{'spotify': 'https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4'},['celtic'],https://api.spotify.com/v1/artists/6uothxMWeLWIhsGeF7cyo4,6uothxMWeLWIhsGeF7cyo4,"[{'height': 1000, 'url': 'https://i.scdn.co/image/0f6e6c9ab85e148d02a095c870a94f5aa8318148', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/bbcdfc19f66c1c63def713e856d6e46159f2cdfd', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/ca5dff9b9b00d4c4bb9249484d392556dca50adc', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/994ff4638324d93537c2a3bcf8e65618d4793152', 'width': 64}]",Enya,74,artist,spotify:artist:6uothxMWeLWIhsGeF7cyo4,891819
689,{'spotify': 'https://open.spotify.com/artist/3zpKjsMg2gw1St5WcWoUJN'},"['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",https://api.spotify.com/v1/artists/3zpKjsMg2gw1St5WcWoUJN,3zpKjsMg2gw1St5WcWoUJN,"[{'height': 1510, 'url': 'https://i.scdn.co/image/05b891a72c523a052a810172525bd317693530e4', 'width': 1000}, {'height': 966, 'url': 'https://i.scdn.co/image/18ef780d08250c5ac8466b5f790cee5b1f2d1131', 'width': 640}, {'height': 302, 'url': 'https://i.scdn.co/image/b2ad2ea9f3a46d4877c12479a3a390fa7c346bbc', 'width': 200}, {'height': 97, 'url': 'https://i.scdn.co/image/d46fb9ee5b9df016a5a3e5a10f8cf633f3d24014', 'width': 64}]",EPMD,54,artist,spotify:artist:3zpKjsMg2gw1St5WcWoUJN,151321
690,{'spotify': 'https://open.spotify.com/artist/0z5DFXmhT4ZNzWElsM7V89'},"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",https://api.spotify.com/v1/artists/0z5DFXmhT4ZNzWElsM7V89,0z5DFXmhT4ZNzWElsM7V89,"[{'height': 640, 'url': 'https://i.scdn.co/image/bacdd26e62fbd8527771196f5f708ef060cd898c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b992b94bbbf45d044db7ed4f281b6a5135fc2264', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/263025fe29b45c0f0ea6d88a0a99da22c08333ba', 'width': 160}]",Erasure,63,artist,spotify:artist:0z5DFXmhT4ZNzWElsM7V89,359165
691,{'spotify': 'https://open.spotify.com/artist/6jHG1YQkqgojdEzerwvrVv'},"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'old school hip hop', 'pop rap', 'rap', 'turntablism']",https://api.spotify.com/v1/artists/6jHG1YQkqgojdEzerwvrVv,6jHG1YQkqgojdEzerwvrVv,"[{'height': 674, 'url': 'https://i.scdn.co/image/3749993d2b60bbbaa02602a09737f2107cbae4dd', 'width': 1000}, {'height': 431, 'url': 'https://i.scdn.co/image/b731704e1ebed00801a0f8daa3323881680cf36f', 'width': 639}, {'height': 135, 'url': 'https://i.scdn.co/image/eb3c94a64d00bbb07dd3a3cb3293773c72ec0f69', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/4d696d6ffa35a8b5129555c412a36bb20cee72c4', 'width': 64}]",Eric B. & Rakim,56,artist,spotify:artist:6jHG1YQkqgojdEzerwvrVv,223204
692,{'spotify': 'https://open.spotify.com/artist/1kjO72M26jZkv0aaGxJaov'},"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/1kjO72M26jZkv0aaGxJaov,1kjO72M26jZkv0aaGxJaov,"[{'height': 640, 'url': 'https://i.scdn.co/image/6f6966ac9709d7dcd3e79da71b5a8f258e6c99e6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/97f706809aca311d4e3ea3c9c1ea995c87531ea9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7ccae35c171556e6daeaedcdd1cce841abd825a2', 'width': 160}]",Eric Benét,55,artist,spotify:artist:1kjO72M26jZkv0aaGxJaov,261565
693,{'spotify': 'https://open.spotify.com/artist/2ekjTXgjxbWwBX5lTAj4DU'},"['album rock', 'bubblegum pop', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock']",https://api.spotify.com/v1/artists/2ekjTXgjxbWwBX5lTAj4DU,2ekjTXgjxbWwBX5lTAj4DU,"[{'height': 1195, 'url': 'https://i.scdn.co/image/a3df5b1eb9e7feb36230b8674626dd51d2bdc839', 'width': 1000}, {'height': 765, 'url': 'https://i.scdn.co/image/b418a2d5dd360a27bbe6bb3bf80246a64eb992e2', 'width': 640}, {'height': 239, 'url': 'https://i.scdn.co/image/434be4b00dabdd83bf2e65ee52299bfb813ba95e', 'width': 200}, {'height': 76, 'url': 'https://i.scdn.co/image/ae6443c1f43337a9da756d781e32534463425e0e', 'width': 64}]",Eric Carmen,61,artist,spotify:artist:2ekjTXgjxbWwBX5lTAj4DU,77592
694,{'spotify': 'https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV'},"['contemporary country', 'country', 'country road', 'modern country rock']",https://api.spotify.com/v1/artists/2IvkS5MXK0vPGnwyJsrEyV,2IvkS5MXK0vPGnwyJsrEyV,"[{'height': 640, 'url': 'https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ce794e14a0683a16c3a70963418d936f55c20ea9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/98dedabb54bf5f756c05036d9be3fa970065f07e', 'width': 160}]",Eric Church,75,artist,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,1665992
695,{'spotify': 'https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD'},"['album rock', 'blues-rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",https://api.spotify.com/v1/artists/6PAt558ZEZl0DmdXlnjMgD,6PAt558ZEZl0DmdXlnjMgD,"[{'height': 1000, 'url': 'https://i.scdn.co/image/4848283fa07f0846bd312fa9d49dae7ef6da3fff', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/5a60db69c987080bfcca247a310ec16a03d8b59b', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/7d3873807eb060ba5022e1bac3803563c638e87b', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/2dd8c9596df330c6ac520cdef7a25e5c284146d9', 'width': 64}]",Eric Clapton,74,artist,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,2200662
696,{'spotify': 'https://open.spotify.com/artist/4CxobvwTpmfpIEbkYh4pAb'},"['blues-rock', 'instrumental rock', 'neo classical metal']",https://api.spotify.com/v1/artists/4CxobvwTpmfpIEbkYh4pAb,4CxobvwTpmfpIEbkYh4pAb,"[{'height': 640, 'url': 'https://i.scdn.co/image/2dc036c93623eb24dbc9ac5c5d9a4a957133d19f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c53da4147227293d3799e8a08ccd5fc8acac9461', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/839de69298fa8effadaf44b3b250fe247d13b729', 'width': 160}]",Eric Johnson,51,artist,spotify:artist:4CxobvwTpmfpIEbkYh4pAb,96647
697,{'spotify': 'https://open.spotify.com/artist/7u6FSuqT3SWE2kO8rNVjfp'},"['christmas', 'country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']",https://api.spotify.com/v1/artists/7u6FSuqT3SWE2kO8rNVjfp,7u6FSuqT3SWE2kO8rNVjfp,"[{'height': 1064, 'url': 'https://i.scdn.co/image/4bd427bb9181914d0fa4482a3b01d3977638872a', 'width': 1000}, {'height': 681, 'url': 'https://i.scdn.co/image/7d5b523ac627b8e857019b9a4127acfd2a7a59bc', 'width': 640}, {'height': 213, 'url': 'https://i.scdn.co/image/1269fd816d098da8139b7867910fdf1c4f945ecb', 'width': 200}, {'height': 68, 'url': 'https://i.scdn.co/image/367bc6cd393bf07b69713a08516088bbcab1e848', 'width': 64}]",Tennessee Ernie Ford,45,artist,spotify:artist:7u6FSuqT3SWE2kO8rNVjfp,22117
698,{'spotify': 'https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX'},"['funk', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'soul', 'urban contemporary']",https://api.spotify.com/v1/artists/7IfculRW2WXyzNQ8djX8WX,7IfculRW2WXyzNQ8djX8WX,"[{'height': 1271, 'url': 'https://i.scdn.co/image/31d09b036bb398388e442714f838e5e27cb89ed3', 'width': 1000}, {'height': 813, 'url': 'https://i.scdn.co/image/709f26d5337c5e89d3950532892c809f9c580e28', 'width': 640}, {'height': 254, 'url': 'https://i.scdn.co/image/0c976c3f1caadec88b95f3089fd42755ad76f2cb', 'width': 200}, {'height': 81, 'url': 'https://i.scdn.co/image/9d50fe4acd16fbd591d61c9518c09f489f9121ad', 'width': 64}]",Erykah Badu,68,artist,spotify:artist:7IfculRW2WXyzNQ8djX8WX,1227458
699,{'spotify': 'https://open.spotify.com/artist/6mRev5KzKOgQcZjWanwBdd'},[],https://api.spotify.com/v1/artists/6mRev5KzKOgQcZjWanwBdd,6mRev5KzKOgQcZjWanwBdd,"[{'height': 929, 'url': 'https://i.scdn.co/image/27c3b9b98dd2fdf9ded5914d8933d1b72e03358b', 'width': 864}, {'height': 688, 'url': 'https://i.scdn.co/image/5015e25aa795dcf5f0ca1595d948975a01fbe6da', 'width': 640}, {'height': 215, 'url': 'https://i.scdn.co/image/4714c387e417db1d328d10c4562936312389f20b', 'width': 200}, {'height': 69, 'url': 'https://i.scdn.co/image/bb7526af9c39d7b98895a7b7377f476d25078b7f', 'width': 64}]",The Escape Club,33,artist,spotify:artist:6mRev5KzKOgQcZjWanwBdd,2334
700,{'spotify': 'https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb'},"['adult standards', 'christmas', 'jazz blues', 'soul', 'soul blues', 'vocal jazz']",https://api.spotify.com/v1/artists/0iOVhN3tnSvgDbcg25JoJb,0iOVhN3tnSvgDbcg25JoJb,"[{'height': 1473, 'url': 'https://i.scdn.co/image/d4272e7fc419b662c4f2654efb73006b6cb10bcd', 'width': 1000}, {'height': 943, 'url': 'https://i.scdn.co/image/080fdba3c4882c3b2ef8a83036aca2b8303047c4', 'width': 640}, {'height': 295, 'url': 'https://i.scdn.co/image/ed163eb0cac6ab22239c9903227dfbc6c0a936c9', 'width': 200}, {'height': 94, 'url': 'https://i.scdn.co/image/c17b06306f0fbc0a3ec2c931acecf5ed95308cb4', 'width': 64}]",Etta James,67,artist,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,738188
701,{'spotify': 'https://open.spotify.com/artist/3naY4Tq98GRh9K8xOsINyv'},"['classical performance', 'orchestral performance']",https://api.spotify.com/v1/artists/3naY4Tq98GRh9K8xOsINyv,3naY4Tq98GRh9K8xOsINyv,"[{'height': 1000, 'url': 'https://i.scdn.co/image/95d899a772ee7b2da28479a980bced44f8c98811', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/0e25702b98fc01e677a8126bef02c967ea7e8ff9', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/a73398106bfc3cef4254e422a32ea25196546389', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/09f4a0f0580b97f69981cd6c5955a67654abc43a', 'width': 64}]",Eugene Ormandy,54,artist,spotify:artist:3naY4Tq98GRh9K8xOsINyv,4305
702,{'spotify': 'https://open.spotify.com/artist/7Js6Lde8thlIHXggv2SCBz'},"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock']",https://api.spotify.com/v1/artists/7Js6Lde8thlIHXggv2SCBz,7Js6Lde8thlIHXggv2SCBz,"[{'height': 990, 'url': 'https://i.scdn.co/image/f384a558f98dcd48dbfa81679531866a46b76bdd', 'width': 999}, {'height': 634, 'url': 'https://i.scdn.co/image/593cf16391231b2cf8ec4bcf3489c9b746a98022', 'width': 640}, {'height': 198, 'url': 'https://i.scdn.co/image/5313e37729759a08e7fb26bcebfb63ca45630aa8', 'width': 200}, {'height': 63, 'url': 'https://i.scdn.co/image/45c792e325eec23a78cc8fd0985e96763c2ebdc0', 'width': 64}]",Europe,66,artist,spotify:artist:7Js6Lde8thlIHXggv2SCBz,478086
703,{'spotify': 'https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB'},"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",https://api.spotify.com/v1/artists/0NKDgy9j66h3DLnN8qu1bB,0NKDgy9j66h3DLnN8qu1bB,"[{'height': 640, 'url': 'https://i.scdn.co/image/997d275fd7d135ea6221a71c9e045a87594e7eb3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f697e166a9e5cdc6a47853513b41cfbe7b6800a1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/dffc9b2319e05a3ddfef402c2108360a7d77609b', 'width': 160}]",Eurythmics,71,artist,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,525526
704,{'spotify': 'https://open.spotify.com/artist/6fNmOWQzfOVyHLQ2UqUQew'},"['folk', 'lilith']",https://api.spotify.com/v1/artists/6fNmOWQzfOVyHLQ2UqUQew,6fNmOWQzfOVyHLQ2UqUQew,"[{'height': 1000, 'url': 'https://i.scdn.co/image/a85d375a92fb2bd2366bf384c9c98d364c768438', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/17b420dfd09003523866b019ec4f572b794c1aec', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/640dfc45be9d5ac37b549a371f32fedef39221d5', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/a0ee19af0d9ba79eae38b12701ff2a802339aae8', 'width': 64}]",Eva Cassidy,59,artist,spotify:artist:6fNmOWQzfOVyHLQ2UqUQew,157879
705,{'spotify': 'https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c'},"['alternative metal', 'post-grunge']",https://api.spotify.com/v1/artists/5nGIFgo0shDenQYSE0Sn7c,5nGIFgo0shDenQYSE0Sn7c,"[{'height': 640, 'url': 'https://i.scdn.co/image/a07dfbe4aad27996188bc551e7b0556db20e07e5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/faee60fbaf21687dddb74ac8449f66916582e5c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0a07c7bdc9b46e3799b007e3d6aea37b80c10926', 'width': 160}]",Evanescence,73,artist,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,1959287
706,{'spotify': 'https://open.spotify.com/artist/4d3yvTptO48nOYTPBcPFZC'},"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",https://api.spotify.com/v1/artists/4d3yvTptO48nOYTPBcPFZC,4d3yvTptO48nOYTPBcPFZC,"[{'height': 640, 'url': 'https://i.scdn.co/image/68bd11923693d8e6d37f09fd69025b4f5f781ed3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/40607cee5edc8cf97f3274bf1d539a7169ee534b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/34bb29ea819b3fca3d551aa6da8e231b4e36acb0', 'width': 160}]",Eve,65,artist,spotify:artist:4d3yvTptO48nOYTPBcPFZC,406473
707,{'spotify': 'https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8'},"['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'pop rock', 'post-grunge']",https://api.spotify.com/v1/artists/4Eqd24yS5YcxI8b6Xfuwr8,4Eqd24yS5YcxI8b6Xfuwr8,"[{'height': 640, 'url': 'https://i.scdn.co/image/a5ee3aead6e29dc2d513c68803db5a9cd57c59ab', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e26a937a0db9f112cd9a6e930c4a522affcbf483', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a33388d2b5d2f97d3733eb2b349b2ebcfd2d1ffb', 'width': 160}]",Eve 6,57,artist,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,148086
708,{'spotify': 'https://open.spotify.com/artist/4JCt4xrbbBB9blkKwNlcJ7'},"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",https://api.spotify.com/v1/artists/4JCt4xrbbBB9blkKwNlcJ7,4JCt4xrbbBB9blkKwNlcJ7,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ba82f04f999be25395ee804c99bda6e00a7e9514', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/4cd2a0883c9d2796d911aec06193f0479570ba55', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/1080c82b19a792dfeb8691c97eec1436aed88281', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/0d29743a276d18bf7e9677d7ad86e2c814ec0bca', 'width': 64}]","Evelyn ""Champagne"" King",54,artist,spotify:artist:4JCt4xrbbBB9blkKwNlcJ7,105418
709,{'spotify': 'https://open.spotify.com/artist/4JCt4xrbbBB9blkKwNlcJ7'},"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",https://api.spotify.com/v1/artists/4JCt4xrbbBB9blkKwNlcJ7,4JCt4xrbbBB9blkKwNlcJ7,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ba82f04f999be25395ee804c99bda6e00a7e9514', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/4cd2a0883c9d2796d911aec06193f0479570ba55', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/1080c82b19a792dfeb8691c97eec1436aed88281', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/0d29743a276d18bf7e9677d7ad86e2c814ec0bca', 'width': 64}]","Evelyn ""Champagne"" King",54,artist,spotify:artist:4JCt4xrbbBB9blkKwNlcJ7,105418
