,s_artist_id,name,popularity,followers
1432,3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,51,90996.0
1433,27XI002zivG9xuzrZ9dIb1,Millie Jackson,39,42639.0
1434,1DXylZlWbVvlckNqwvjTEt,Ministry,51,175753.0
1435,2i1IdHG5w0wiSmJGoqAGlj,Minnie Riperton,52,114544.0
1436,4MT97VeycuegSicrrphisJ,Mint Condition,55,283543.0
1437,2tUGlReCZRMoRgl0IS79i3,No Mercy,48,16173.0
1438,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,70,1625751.0
1439,5CT7RBitS0e0u78T8tRBWQ,Missing Persons,41,39994.0
1440,2wIVse2owClT7go1WT98tk,Missy Elliott,76,861230.0
1441,1Y0IXModT7x4Vtj1gu3TeE,Mitch Miller & The Gang,17,1170.0
1442,6pDFdYZARPitpkfm44UsOQ,MJG,52,88422.0
1443,0MJ8sSwKrcYenpNAUeImuU,Mo Thugs,34,8413.0
1444,6O2zJ0tId7g07yzHtX0yap,Mobb Deep,69,605393.0
1445,3OsRAKCvk37zwYcnzRf5XF,Moby,73,886498.0
1446,0fYPQBOx0vsRMmjUba9HgF,Modern English,50,47090.0
1447,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,68,805075.0
1448,4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,50,164023.0
1449,6nzxy2wXs6tLgzEtqOkEi2,Monica,63,905299.0
1450,7peqq4aACFkBwIWGG0YRJ9,Monifah,39,102579.0
1451,4hvwEwrCmGj22uURGVET7Q,Monster Magnet,49,90114.0
1452,0iVrCROxeyon7MZUW3MfzT,Montell Jordan,60,268956.0
1453,3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,63,547356.0
1454,0VdoLGGpWcDZnzep6SSTdP,Montrose,44,57711.0
1455,2duo4NJtUrLaI38trK0hht,Mormon Tabernacle Choir,46,48118.0
1456,1L56apXminRPJqnqBN0vhe,Morris Day,30,69417.0
1457,3iTsJGG39nMg9YiolUgLMQ,Morrissey,63,485008.0
1458,0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,66,564949.0
1459,0aeq6izGKdpdcBUkXGCHXv,Mothers,43,25296.0
1460,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,69,1356499.0
1461,3hyGGjxu73JuzBa757H6R5,The Mountain Goats,58,156213.0
1462,5bdgb81IJMXag724quaNSA,Acker Bilk,44,12690.0
1463,5OfhOoKunSnuubxxRML8J3,Mr. Big,59,175157.0
1464,4AWzJ0jYO43xrWkQ4O7R5x,Mr. C The Slide Man,4,2433.0
1465,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,59,140549.0
1466,5bHSSREflcAADAyCMlmxmh,Mtume,47,70637.0
1467,2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,62,585133.0
1468,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,79,4567923.0
1469,78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,60,73609.0
1470,12Chz98pHFMPJEknJQMWvI,Muse,79,4142615.0
1471,3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,61,568867.0
1472,1cSpfa4Un4NCOzeOKgGtG9,MxPx,52,103993.0
1473,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,77,3294588.0
1474,6lHL3ubAMgSasKjNqKb8HF,Mýa,65,470077.0
1475,3LIJJJkO7R5RasRwt7xIn5,Mystikal,59,255046.0
1476,5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,69,393524.0
1477,4EnEZVjo3w1cwcQYePccay,N.W.A.,68,1903322.0
1478,7zgtJuRm0JcJpPQRjCgXT7,N2DEEP,41,13236.0
1479,41F8cUV8LJGVDPNnj0ito3,Najee,45,53215.0
1480,5CAiy5rDr3LaSoGtJOq6A0,Nanci Griffith,43,28677.0
1481,7sa31KgE28w0l1emjB7UaI,Nancy Cassidy,17,170.0
1482,3IZrrNonYELubLPJmqOci2,Nancy Sinatra,63,169143.0
1483,3u4FypAnUqGL37gwqsdRzp,Nancy Sinatra And Lee Hazlewood,13,5418.0
1484,3tCxM1rTj2qUXsiQZxvt2I,Nappy Roots,52,71889.0
1485,20qISvAhX20dpIbOOzGK3q,Nas,75,1360089.0
1486,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,836959.0
1487,5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,63,209076.0
1488,6KVnMm856M8CHHBCw53Ihh,Natalie Grant,56,194479.0
1489,0dlOr0VIysztGWvU1dpjmP,Natalie Imbruglia,64,315529.0
1490,73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant,54,135833.0
1491,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,68,610214.0
1492,02seUFsFQP7TH4hLrTj77o,Nathaniel Rateliff & The Night Sweats,65,281889.0
1493,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,61,310947.0
1494,6fvN9GmMCVKb5LY0WsnjFP,Nazareth,58,336072.0
1495,21E3waRsmPlU7jZsS13rcj,Ne-Yo,80,3963477.0
1496,610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,69,430646.0
1497,7mEIug7XUlQHikrFxjTWes,Neil Diamond,69,539628.0
1498,5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,56,128158.0
1499,6v8FB84lnmJs434UJf2Mrm,Neil Young,71,1124797.0
1500,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,1120631.0
1501,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,73,1200389.0
1502,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,70,687103.0
1503,3d1olqhURDe8e5HOta1Qxg,The Neville Brothers,41,23881.0
1504,1gIuJSNnCccJ1rc44Ma0gP,Sir Neville Mariner,16,40.0
1505,34Bm9d5DAJjSnaI02BCjdA,The New Birth,42,50196.0
1506,1ZKqrja0WvbSssYNFO3lzs,New Boyz,56,224033.0
1507,77OdfWXrYy6DcYPzmUOr6a,The New Christy Minstrels,28,6566.0
1508,1mFX1QlezK1lNPKQJkhwWb,New Edition,59,545651.0
1509,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,63,388439.0
1510,55qiaow2sDYtjqu1mwRua6,New Kids On The Block,58,265873.0
1511,1I7iiuI5AMSMCwKp8dOCXY,The New Life Community Choir,42,11814.0
1512,0yNLKJebCb8Aueb54LYya3,New Order,68,699191.0
1513,0Grjlu7ncIuCaSYvCs9fcd,New Radicals,59,83779.0
1514,2D3v3HJ9k3UzehaewnT3QA,New Riders of the Purple Sage,37,30984.0
1515,4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,17,739.0
1516,1SZMaiNHfdUuU0qZKZ6y62,Newsboys,61,600937.0
1517,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,78,1526461.0
1518,6fOMl44jA4Sp5b9PpYCkzz,NF,83,1238317.0
1519,6eIPFXnKPqSQVxgsU4hELI,Nick Carter,40,70417.0
1520,6ewMqjrF31lC8ywRsvm073,Nick Lachey,46,72334.0
1521,3bcLBxvaI7GsBzGp3WHnwQ,Nickel Creek,50,90536.0
1522,6deZN1bslXzeGvOLaLMOIF,Nickelback,77,3068521.0
1523,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,95,12711062.0
1524,3RHwCqK7oe6mucuIgz62BF,Nicole C. Mullen,41,39403.0
1525,0NCXrh1XOnHNp4mM0JUFJw,Nicolette Larson,41,11540.0
1526,1Ha0Fz4i0d4gu5fZbhBCtH,Night Ranger,53,201093.0
1527,3RTzAwFprBqiskp550eSJX,Harry Nilsson,59,128979.0
1528,306JHpIRGVaQd6OltnOzUO,Nine Days,53,33027.0
1529,0X380XXQSNBYuleKzav5UO,Nine Inch Nails,68,1013462.0
1530,0RYyGExpy57GLGa1GtFoVo,Nino Rota,51,36266.0
1531,6olE6TJLqED3rqDCT0FyPh,Nirvana,80,7320486.0
1532,7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,55,44442.0
1533,0cQbJU1aAzvbEmTuljWLlF,No Doubt,70,960042.0
1534,0uMBj1TX0cktGnVzLlgWux,Noelia,46,56996.0
1535,4S2yOnmsWW97dT87yVoaSZ,NOFX,64,507978.0
1536,2Kx7MNY7cI1ENniW7vT30N,Norah Jones,74,1623939.0
1537,4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.,60,120723.0
1538,79kOOyVKcrCOKDnzcDHsia,Norman Brown,50,37683.0
1539,54bbmw5qZiMf23TTmm6ojR,Norman Connors,34,15255.0
1540,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,80,3022055.0
1541,2The4Ur661sLPGndcUuuLu,Nu Shooz,42,28984.0
1542,4zKhX6hYCQPNs406umP9Fx,O-Town,49,82544.0
1543,1Cq0LAHFfvUTBEtMPXUidI,O.A.R.,60,173870.0
1544,38h03gA85YYPeDPd9ER9rT,The O'Jays,61,386341.0
1545,3XnO697XIus1M0cMuxZjos,The Oak Ridge Boys,52,145160.0
1546,2DaxqgrOhkeH0fpeiQq2f4,Oasis,80,3127325.0
1547,2XnnxQzxFZG8qEPjakokPM,Obie Trice,61,279977.0
1548,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,71,2308285.0
1549,5LfGQac0EIXyAN8aUwmNAQ,The Offspring,76,2476511.0
1550,5LXEAEGrpKQtpyCu2sZuWu,Oingo Boingo,52,106110.0
1551,50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,63,298131.0
1552,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,72,381824.0
1553,7038Bglq6YmpBu6wPvQJiz,Oleander,39,19588.0
1554,1BMb6sQJVkmUyCuodmRs2g,Oleta Adams,54,49719.0
1555,4pv1Jo4PbYI8LMADJoTWjE,Olga Tanon,58,168160.0
1556,4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,67,266589.0
1557,0f5nVCcR06GX8Qikz0COtT,Omarion,67,1157575.0
1558,4vdt8TD56jjQfmxFCmhubX,OMC,52,7963.0
1559,5MouCg6ta7zAxsfMEbc1uh,OMI,70,392806.0
1560,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,83,11003526.0
1561,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,83,5721645.0
1562,10Khz9BDdDT2mzm3330Cvu,Onyx,54,148118.0
1563,18XRGxd1b484f2h06cwvJJ,Operation Ivy,51,105344.0
1564,7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark,60,230375.0
1565,4uYwLU7k03RCQSRXGtQGg0,Orgy,49,102691.0
1566,7EzZtsaDuv0EecScnO7wrh,Les Misérables-Original London Cast,45,4999.0
1567,4ztq5SZ3bNT7r93lgqdR4z,The Osmond Brothers,13,734.0
1568,60df5JBRRPcnSpsIMxxwQm,Otis Redding,70,1159346.0
1569,1lqW59DUEKqvcHc8mVWBtH,Our Lady Peace,57,147370.0
1570,1G9G7WwrXka3Z1r7aIDjI7,OutKast,76,973093.0
1571,07QEuhtrNmmZ0zEcqE9SF6,Owl City,71,1528697.0
1572,7jM2XoJBKhdL8oNnDr4re9,The Ozark Mountain Daredevils,43,45305.0
1573,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,70,1657095.0
1574,1KCSPY1glIKqW2TotWuXOR,P!nk,82,4919763.0
1575,59wfkuBoNyhDMQGCljbUbA,Diddy,75,607378.0
1576,0U0FtDvRgollrIfGgXe2KD,G. Dep / P. Diddy And The Bad Boy Family,0,181.0
1577,5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,42,32890.0
1578,6KO6G41BBLTDNYOLefWTMU,P.O.D.,65,790218.0
1579,3Y5abCLsMxsOLaZ8rYusSR,Pablo Cruise,43,37004.0
1580,1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,52,108161.0
1581,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,87,4946773.0
1582,14pVkFUHDL207LzLHtSA18,Pantera,70,1662122.0
1583,4RddZ3iHvSpGV4dvATac9X,Papa Roach,75,2246057.0
1584,6G62DWLrirhPFrzRQGQrHF,Paperboy,35,4368.0
1585,74XFHRwlV6OrjEM0A2NCMF,Paramore,79,3490868.0
1586,5SMVzTJyKFJ7TUb46DglcH,Parliament,58,246984.0
1587,7u1mqP3ykglpCB2c1p1p5I,The Partridge Family,43,26150.0
1588,0gadJ2b9A4SKsB1RFkBb66,Passenger,77,1828323.0
1589,43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,64,471987.0
1590,7fmKtIgmxqNEKjATioVNsu,Pat Boone,44,55714.0
1591,0EhgpjUqiIIQhM6ZRF4kXX,Pat Green,52,57393.0
1592,4uBSazM6snEc9wCG3jMlYt,Pat Metheny Group,52,71768.0
1593,4aIN2HphWosDXzCDUTgqWa,Patra,31,8236.0
1594,7dNsHhGeGU5MV01r06O8gK,Patsy Cline,59,284040.0
1595,0ty0xha1dbprYIUAQufkFn,Patti LaBelle,56,335063.0
1596,6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,53,133016.0
1597,2dgfCEMSVETFp29mRpiFpz,Patty Smyth,45,15084.0
1598,7ceUfdWq2t5nbatS6ollHh,Paul Anka,62,168158.0
1599,11Rb0Ax3Q2dZJ7jNlOvxxP,Paul Brandt,49,28767.0
1600,5Oj26LEf8jdgR2woWEjlhi,Paul Mauriat,50,31768.0
1601,1UwUZoxDZNxM95ZpbJVUFO,Made famous by Paul Mc Cartney,1,28.0
1602,32HPpJAhgnGPT3V7UOggzi,Paul Revere & The Raiders,44,55301.0
1603,2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,72,812859.0
1604,5W0GCoUUwU3SF6qpJanlug,Paul Stanley,40,45090.0
1605,0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,64,281903.0
1606,6rqU9HQ57NYGBnBzbrY3a4,Paul Young,61,229906.0
1607,4PpmBoqphQusNFsxuVKb6j,Paula Abdul,57,282270.0
1608,08DLZqQd6XDAVteF9nSEJ1,Paula Cole,52,55417.0
1609,1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,69,997917.0
1610,49iKbKGqgn8OESkW5WduX0,Peabo Bryson,60,152188.0
1611,4btIpVN0C91oIjtgSOjWPG,Roberta Flack and Peabo Bryson,12,684.0
1612,6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,45,44017.0
1613,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,77,3844966.0
1614,702AvACMk5mieXIYlC2Gxx,Pebbles,40,85157.0
1615,26AHtbjWKiwYzsoGoUZq53,Pentatonix,73,1984650.0
1616,24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra,48,16583.0
1617,5v8jlSmAQfrkTjAlpUfWtu,Perry Como,56,123992.0
1618,2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,67,619466.0
1619,24Wa5wIZIo1sPkzVGP0B5p,Pete Townshend,49,101555.0
1620,5l2EAkfckNPYZbEDbQtEkO,Pete Yorn,50,44849.0
1621,5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,62,201969.0
1622,5DWj9QLyCN9dyQydd1P9QG,Peter Criss,30,18912.0
1623,0543y7yrvny4KymoaneT4W,Peter Frampton,60,329779.0
1624,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,64,548698.0
1625,4LRsjW7ygBG4oiTRn08gEx,Peter Nero,33,3420.0
1626,0oea1hwGMfUxZbLxJc1XUN,Peter Tosh,59,439428.0
1627,6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary",54,171113.0
1628,4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,59,171500.0
1629,1LmsXfZSt1nutb8OCvt00G,Petra,46,56461.0
1630,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,82,2491355.0
1631,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,77,1431643.0
1632,3jVMgT4X7YeuYE4aludcmE,Phil Spector,26,8769.0
1633,1XhhO2dTs2fKyhILj0aam6,Phil Vassar,60,120355.0
1634,6ZNeppgfBLPUyugks9Yn1u,Philip Bailey,57,12777.0
1635,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,63,529057.0
1636,5wbIWUzTPuTxTyG6ouQKqz,Phish,60,225208.0
1637,3iuobQyYhofKRr5W6HZoKt,Phoebe Snow,39,17041.0
1638,1xU878Z1QtBldR7ru9owdU,Phoenix,69,1365172.0
1639,4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,67,1204674.0
1640,7v9bFXCdSMA2o3gS4nvp0F,Pimp C,57,312709.0
1641,0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,81,6977714.0
1642,2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,57,289069.0
1643,0TnOYISbd1XYRBk9myaseg,Pitbull,83,6218599.0
1644,6SI1ZgJvNTYk77sFRMgSPX,Pitch Perfect,24,24506.0
1645,6zvul52xwTWzilBZl6BUbT,Pixies,69,1025805.0
1646,4pU3BpenOZFEBzORx2YBJW,Plácido Domingo,56,75858.0
1647,1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,68,525880.0
1648,4m2kfAHEnK7Z7qLGxeWtro,The Plastic Ono Band,54,11126.0
1649,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,88,14768826.0
1650,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,81,1732541.0
1651,1AAuulaUx0TE4QbxC7tJBU,Los Player's,52,59116.0
1652,3jksrX4oBklxR78ft8gv3j,Plies,65,716449.0
1653,5fikk4h5qbEebqK2Fc6e48,En Vogue,60,389160.0
1654,0fyqyjD7pbaVzbu94ylWQR,Poco,46,67973.0
1655,6lqmbDjxe5rhvXIyfNl23o,Harley Poe,47,19548.0
1656,5y1gFSVnE4DGxUxHeKrGk6,Point Of Grace,43,73176.0
1657,2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,64,213405.0
1658,1fBCIkoPOPCDLUxGuWNvyo,Poison,65,1072019.0
1659,58etTNn7xmsQZhjnfjpAXL,Porno for Pyros,45,84255.0
1660,6liAMWkVf5LH7YR9yfFy1Y,Portishead,62,753170.0
1661,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,76,788844.0
1662,246dkjvS1zLTtiykXe5h60,Post Malone,95,7064590.0
1663,5yV1qdnmxyIYiSFB02wpDj,The Postal Service,58,309218.0
1664,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,53,196324.0
1665,1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,61,192120.0
1666,6XwcepfAsPhrvwziGxhwju,Pretty Ricky,61,599588.0
1667,5wTpMQz4RtF6dFX9blvMDc,Primitive Radio Gods,42,9646.0
1668,64mPnRMMeudAet0E62ypkx,Primus,59,383377.0
1669,5a2EaR3hamoenG9rDuVn8j,Prince,75,2736245.0
1670,5a2EaR3hamoenG9rDuVn8j,Prince,75,2736245.0
1671,5a2EaR3hamoenG9rDuVn8j,Prince,75,2736245.0
1672,3MEjijy8H9yxGhXhJGhbVO,Priscila y Sus Balas De Plata,34,20908.0
1673,0GbqW5TJr7n4is453VOY4C,Procol Harum,54,132535.0
1674,4k1ELeJKT1ISyDv8JivPpB,The Prodigy,67,816800.0
1675,2S81koBJr3BdmUOSr8h9fz,"Prodigy (Of Mobb Deep) Feat. Kurupt, Jayo Felony & 40 Glocc",1,136.0
1676,08Ld63UgKrJ0nZnCkzHtzc,Project Pat,63,237662.0
1677,0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs,58,152618.0
1678,6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,59,389788.0
1679,3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,64,693068.0
1680,1MXwwmS2JpmsHZhdMeOL2s,Pure Prairie League,48,61229.0
1681,6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,71,2197618.0
1682,4kHxu1UJeYLB0ZkBQZdqT2,Kate Rockwell,52,209.0
1683,3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,63,262360.0
1684,4mar1GMMEhvGyJdWagu6KS,Quad City DJ's,45,16980.0
1685,3VJakY5Yw5phAOF4Bada5v,Quarterflash,37,19861.0
1686,1dfeR4HaWDbWqFHLkxsg1d,Queen,85,9440205.0
1687,5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,59,62774.0
1688,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,73,1554139.0
1689,2OgUPVlWYgGBGMefZgGvCO,Queensrÿche,56,232032.0
1690,7DCnwoFMqGN6eZULdcLZeL,Quicksilver Messenger Service,37,40261.0
1691,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,61,491995.0
1692,3rxIQc9kWT6Ueg4BhnOwRK,Quincy Jones,58,102191.0
1693,2D38buglrcCl9TMZ45tkh1,R. Carlos Nakai,49,18719.0
1694,2mxe0TnaNL039ysAj51xPQ,R. Kelly,74,1669676.0
1695,4KWTAlx2RvbpseOGMEmROg,R.E.M.,74,1420931.0
1696,3QLIkT4rD2FMusaqmkepbq,Rachel Platten,68,677452.0
1697,0YLuHRRzBIUH7PQW0JW7NJ,Rachelle Ferrell,37,35464.0
1698,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,79,3494921.0
1699,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,83,3952562.0
1700,2yQf6b8hxahZaT5dHlWaB1,Raekwon,62,190939.0
1701,7oWSqrgMuIEyH9qp5nu2e5,Raffi,62,43109.0
1702,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,73,2247397.0
1703,3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,73,317802.0
1704,6MLDcHrNh4OqxDZAjMt5pt,Ralph Tresvant,59,130399.0
1705,6wWVKhxIU2cEi0K81v7HvP,Rammstein,76,2122500.0
1706,1co4F2pPNH8JjTutZkmgSm,Ramones,67,1282122.0
1707,7Kfrmups2Z3ncDQmNS5jRc,Ramsey Lewis,44,27426.0
1708,6xTk3EK5T9UzudENVvu9YB,Rancid,62,405695.0
1709,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,65,435835.0
1710,3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,63,94527.0
1711,1pTuR132U5b4Rizal2Pr7m,Randy Travis,63,446615.0
1712,6eEsIl4wosvhuWI0mfXxAF,Rare Earth,44,47719.0
1713,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,72,1561294.0
1714,5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals,47,42321.0
1715,3tufWJzpCiAGleBt5TkmTn,Ratt,57,319501.0
1716,2zSHqHILFTgz1xT3hopJQr,Ray Boltz,29,11938.0
1717,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,68,1247055.0
1718,7LfRnzGM0wRSyS5mmAwJbv,Ray Conniff,55,84521.0
1719,6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,68,590026.0
1720,7ukOC5U2oweIhxAm26BNF7,Ray Lynch,33,6015.0
1721,0NyzfcGDZZ6GM25EBG9BYK,"Ray Parker, Jr.",56,24410.0
1722,5sAg1HZePcFfhrs0G8A8OP,Ray Price,45,41645.0
1723,7MpUvihmfilIxyN20kXwQj,Ray Stevens,40,26024.0
1724,58U0OwuIViimy39WEbRbXh,"Ray, Goodman & Brown",32,37667.0
1725,1VQ7baxc9Okx2YuRnpKMMR,Raydio,43,3054.0
1726,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,44,126675.0
1727,1SaELUYn7deVoQ9kGDGUD9,Rebecca St. James,40,45566.0
1728,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,85,8456622.0
1729,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,85,8456622.0
1730,7xTKLpo7UCzXSnlH7fOIoM,Redman,68,366601.0
1731,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,58,227012.0
1732,14qypx78D3Jd1mm7c2BqQb,T-Shyne,54,287.0
1733,3J9tQvcK0bY3CcVcgRELxH,Regina Belle,49,110201.0
1734,3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,65,861435.0
1735,3nJWBJvK7uGvfp4iZh9CkN,Relient K,60,225673.0
1736,01Wck2m10xhdxUrLaMq60y,Rene & Angela,45,62549.0
1737,0FcmRWJUfnCuwoXE1H2b0H,Restless Heart,47,70658.0
1738,0UUErweJscAbuxMmVo8MON,Rex Smith,37,9786.0
1739,13UhfW7GPizrArBwq7ugps,Rich Mullins,43,40096.0
1740,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,84,1181903.0
1741,0grdhNhiRLFBaFVyybqsj6,Richard Marx,63,284187.0
1743,2iHoAyWMSBlE0ynGkTloCn,Richard Simmons,7,235.0
1744,0gxyHStUsqpMadRV0Di1Qt,Rick Astley,66,288582.0
1745,0FrpdcVlJQqibaz5HfBUrL,Rick James,61,433593.0
1746,1sBkRIssrMs1AbVkOJbc7a,Rick Ross,79,2436871.0
1747,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,62,218032.0
1748,28yWs7I4FXiDyBuHoZqkY8,Rick Trevino,39,11280.0
1749,0mkcYaXUbJUs5mJointuzB,Rick Wakeman,47,69096.0
1750,0dYkMe3wK29DulSa0uR8Rq,Rickie Lee Jones,45,59984.0
1751,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,75,3876254.0
1752,73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,55,111690.0
1753,0uNC9XuH437fKCCMuzvSks,Ricky Skaggs,49,36491.0
1754,4uaaRGr9KMfYPDaUnBIngc,Ricky Van Shelton,45,102148.0
1755,2ice51RDLjtbzWE26dme4l,Ricochet,38,2611.0
1756,15ajdFAi5bjj5pS9laBfBL,Right Said Fred,52,17925.0
1757,4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,61,137096.0
1758,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,90,27097953.0
1759,6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr,51,294056.0
1760,6Wr3hh341P84m3EI8qdn9O,Rise Against,75,1587173.0
1761,1vnIL4DMlivP55ioM6KitW,Rita Coolidge,43,46306.0
1762,6vwFR7NilfrQ4AX0d41fWu,Rob Base & DJ EZ Rock,48,41436.0
1763,3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,64,299413.0
1764,3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,65,887118.0
1765,5R6GD31ZP8YPGIlt73Madf,Robbie Robertson,40,18636.0
1766,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,72,1213748.0
1767,6eMlKSBFAoXVJLoeHmwKEj,Robert Cray,49,82059.0
1768,6Qdqv5WM6z1WxWWjuuiogR,Robert Goulet,34,9092.0
1769,0f8MDDzIc6M4uH1xH0o0gy,Robert Johnson,50,265576.0
1770,2YVF0Ou5zIc4mpgtLIlGN0,Robert Miles,57,69180.0
1771,530Sdm7eqqzWBdDmILMgnu,Robert Palmer,59,244087.0
1772,1OwarW4LEHnoep20ixRA0y,Robert Plant,56,354949.0
1773,52SryVadriXLIyUJx3pU9Q,Robert Russell Bennett,21,253.0
1774,24K3MJ131xjKnqDf87M3Qm,Robert Shaw,33,1290.0
1775,0W498bDDNlJIrYMKXdpLHA,Roberta Flack,63,315533.0
1776,4SMAMPGnHmiXnIjEtwb2Qt,Roberta Flack & Donny Hathaway,0,1532.0
1777,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,68,1294916.0
1778,0MAvx5yzdhylg2ztJC3MD3,Robin Trower,47,80069.0
1780,6UE7nl9mha6s8z0wFQFIZ2,Robyn,68,469232.0
1781,2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,73,945202.0
